,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
318,318,318,318,318,1,Lung,0.75,"PDK1,GENE99,FBXW7,GENE54,ARHGAP15,GENE78,PLCG2,GENE74,GENE90,ST6GAL1,GENE5,CREB3L2,FCHSD2,GENE76,RALGPS2,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,Endothelial cells,CL:0000115,Type I alveolar cells,CL:0002062,T cells,16. Endothelial cells,CL:0000084,CL:0000115,t cell,endothelial cell,endothelial cell,pulmonary alveolar type 1 cell,-1,-1,-1,-1
319,319,319,319,319,1,Lung,0.75,"GENE26,PIP4K2A,B2M,FYN,GENE93,GENE27,GENE37,GENE12,SKAP1,GENE43,ARHGAP15,PRKCH,KLRD1,PARP8,GENE31,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,Immune cells,CL:0000738,Goblet cells,CL:0000160,T cells,17. T cells,CL:0000084,CL:0000084,t cell,t cell,leukocyte,goblet cell,-1,-1,4,-1
320,320,320,320,320,1,Lung,0.75,"GENE47,GENE58,GENE73,FYN,FKBP5,GENE18,GENE86,BCL2,GENE5,PTPRC,SYTL3,ARHGAP15,PARP8,THEMIS,GENE23,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,Macrophages,CL:0000235,Alveolar type 2 cells,CL:0002063,T cells,18. B cells,CL:0000084,CL:0000236,t cell,b cell,macrophage,pulmonary alveolar type 2 cell,0,-1,-1,-1
321,321,321,321,321,1,Lung,0.75,"ZEB2,DOCK8,GENE65,FMNL2,GPCPD1,SLC11A1,PPARG,GENE15,RNF149,GENE81,GENE69,TFRC,GENE88,PLXDC2,MSR1,GENE31,GENE59",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Fibroblasts,CL:0000057,Bronchial epithelial cells,CL:0002328,Macrophages,"19. Macrophages, Dendritic cells",CL:0000235,CL:0000451,macrophage,dendritic cell,fibroblast,bronchial epithelial cell,2,6,7,-1
322,322,322,322,322,1,Lung,0.75,"KIT,GENE7,SAMSN1,GENE62,GENE89,GENE27,IL18R1,GENE74,FER,TPSB2,SLC24A3,GENE96,SRGN,SYTL3,ARHGAP15,GENE75,TPSAB1",Immune (mast cell),mast cell,CL:0000097,Mast cells,CL:0000097,Mesenchymal stem cells,CL:0000134,Mast Cells,20. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mesenchymal stem cell,0,0,0,5
323,323,323,323,323,1,Lung,0.75,"GENE82,CALD1,GENE72,INPP4B,GENE25,GENE69,GENE37,CACNA1C,TPM1,GENE29,PRKG1,GENE77,ACTA2,DMD,EBF1,LPP,MYH11",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",Endothelial cells,CL:0000115,Fibroblasts,CL:0000057,Smooth Muscle Cells,21. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,endothelial cell,fibroblast,-1,-1,-1,-1
324,324,324,324,324,1,Lung,0.75,"PTPRB,PTPRM,TCF4,LDB2,GENE72,GENE74,GENE81,ST6GALNAC3,GENE85,TIMP3,GENE43,PECAM1,CALCRL,EPAS1,EGFL7,GENE31,GENE55",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,22. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,1,1,1,1
325,325,325,325,325,1,Lung,0.75,"GENE13,GENE94,GENE3,LAMA2,GENE37,GENE69,GENE95,PLEKHH2,ROBO2,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,GENE42,SLIT2,PLXDC2",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Macrophages,CL:0000235,Neurons,23. Neurons,CL:0000540,CL:0000540,neuron,neuron,fibroblast,macrophage,10,10,0,-1
326,326,326,326,326,1,Lung,0.75,"TBXAS1,ZEB2,GENE100,FKBP5,GENE93,GENE25,CD74,PIK3R5,CHST11,GENE88,SRGN,GENE77,GENE49,PLXDC2,SLC8A1,GENE97,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Macrophages,CL:0000235,Surfactant-producing cells,CL:0000157,Macrophages,24. Platelets,CL:0000235,CL:0000233,macrophage,platelet,macrophage,surfactant secreting cell,-1,-1,-1,-1
327,327,327,327,327,1,Lung,0.75,"GENE65,GENE30,GENE54,PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE67,GENE40,PLIN1,GENE32,FOXO1,EBF1,G0S2,ACSL1,GENE55",Adipocyte,fat cell,CL:0000136,Adipocytes,CL:0000136,Adipocytes,CL:0000136,Adipocytes,25. Adipocytes,CL:0000136,CL:0000136,adipocyte,adipocyte,adipocyte,adipocyte,0,0,0,0
328,328,328,328,328,1,Lung,0.75,"GENE19,AGER,EMP2,GENE70,GENE28,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,Alveolar epithelial cells,CL:0000322,Alveolar macrophages,CL:0000583,Alveolar type 1 cells,1. Fibroblasts,CL:0002062,CL:0000057,pulmonary alveolar type 1 cell,fibroblast,pulmonary alveolar epithelial cell,alveolar macrophage,0,9,1,-1
329,329,329,329,329,1,Lung,0.75,"NKX2-1,GENE74,SLC34A2,LAMP3,SFTPC,GENE87,GENE70,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,Type II alveolar cells,CL:0002063,Type II pneumocytes,GO:0060510,Alveolar type 2 cells,2. Alveolar Type II Cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,type II pneumocyte differentiation,0,0,0,-1
330,330,330,330,330,1,Lung,0.75,"GENE79,CD24,GENE84,CXCR3,CD1c,FAS,GENE64,CR2",B cell_memory,memory B cell,CL:0000787,Dendritic Cells,CL:0000451,"Immune cells, possibly dendritic cells or macrophages",CL:0002009,Dendritic cells,3. Myeloid Dendritic Cells,CL:0000451,CL:0000782,dendritic cell,myeloid dendritic cell,dendritic cell,macrophage dendritic cell progenitor,-1,-1,-1,-1
331,331,331,331,331,1,Lung,0.75,"GENE47,TUBA1A,HYDIN,FAM92B,GENE56,GENE17,FOXJ1,DNAH5,DNAI1,GENE48,DNAI2,GENE96,CDHR3,GENE41",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Epithelial Cells,CL:0000066,"Ciliated epithelial cells, possibly airway epithelial cells",CL:0000067,Ciliated cells,4. Ciliated Cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,epithelial cell,ciliated epithelial cell,1,1,1,0
332,332,332,332,332,1,Lung,0.75,"GENE63,SCGB3A2,GENE61,GENE57,GENE80,SCGB1A1,BPIFA1,SCGB3A1,SLPI,MUC5B,GENE23,CYP2F2",Club Epithelial,club cell,CL:0000158,Club Cells,CL:0000158,"Club cells (Clara cells), secretory epithelial cells",CL:0000158,Club cells,5. Club Cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,0,0,0,0
333,333,333,333,333,1,Lung,0.75,"GENE94,NEGR1,COL4A1,GENE70,GENE34,GENE88,COL5A1,GENE15,GENE18,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,HGF,COL18A1,COL6A3,GENE35,GENE11,GENE80,FBLN1,GENE71,DCN,GENE96,SLIT2,FN1,DDR2,GENE31,CCN2,GENE97,GENE21,GENE36,IGFBP3,GENE66,COL6A6,GENE25,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE41",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,"Endothelial cells, possibly associated with alveolar structures",CL:4028003,Fibroblasts,6. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,alveolar capillary type 2 endothelial cell,0,0,0,-1
334,334,334,334,334,1,Lung,0.75,"GENE82,RELN,FLT4,GENE57,CCL21,GENE27,MMRN1,PROX1,LYVE1,GENE23",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cells,CL:0002138,"Lymphatic endothelial cells, possibly antigen-presenting cells",CL:0000145,Lymphatic endothelial cells,7. Lymphatic Endothelial Cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,professional antigen presenting cell,0,0,0,-1
335,335,335,335,335,1,Lung,0.75,"GENE19,LYZ,C1QA,GENE86,GENE32,PTPRC,LYVE1,CD68,MSR1,GENE43,SLC11A1,MERTK,CPM,GENE64,CD163,MS4A6A,GENE45,GENE78,RBPJ,GENE93,MS4A4A,CD74,GENE10,GENE5,GENE96,CD36,GENE74,GENE60,MR1,CSF1R,MRC1,GENE99,GENE55",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,"Macrophages, possibly alveolar macrophages",CL:0000583,Macrophages,8. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,alveolar macrophage,0,0,0,-1
336,336,336,336,336,1,Lung,0.75,"KIT,GENE41,GENE36,HDC,TPSB2,CD69,FCER1A,TPSAB1,GENE4,GENE83",Mast Cell,mast cell,CL:0000097,Mast Cells,CL:0000097,"Mast cells, possibly other immune cells",CL:0000485,Mast cells,9. Mast Cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mucosal type mast cell,0,0,0,-1
337,337,337,337,337,1,Lung,0.75,"GENE45,MYO1B,CSPG4,GENE20,GENE69,GENE24,MCAM,GENE71,ACTA2,ANPEP,DES,PDGFRB,GENE41",Pericyte,pericyte,CL:0000669,Pericytes,CL:0000669,"Fibroblasts, smooth muscle cells",CL:0000192,Pericytes,10. Myofibroblasts,CL:0000669,CL:0000186,pericyte,myofibroblast cell,pericyte,smooth muscle cell,0,-1,0,-1
338,338,338,338,338,1,Lung,0.75,"GENE19,MYOCD,GENE88,SMTN,ACTG2,GUCY1A3,GENE43,GENE53,GENE12,GENE95,PALLD,ACTN1,VCL,DES,GENE22,GENE65,GENE5,GUCY1B3,ACTA2,CNN1,TAGLN,GENE66,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,"Neuronal cells, possibly smooth muscle or cytoskeletal cells",CL:0000192,Smooth muscle cells,11. Smooth Muscle Cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
339,339,339,339,339,1,Lung,0.75,"GENE61,GENE40,PTPRC,SKAP1,GENE63,GENE15,GENE89,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,CD3D,CD3G,GENE91,CD247,TRBC1,GENE21,GENE3,CD69,GENE55",T cell,T cell,CL:0000084,T Cells,CL:0000084,"T cells, possibly activated immune cells",CL:0000931,T cells,12. T Cells,CL:0000084,CL:0000084,t cell,t cell,t cell,activated type II NK T cell,0,0,0,-1
340,340,340,340,340,1,Lung,0.75,"PTPRB,GENE65,CLDN5,GENE89,NOSTRIN,LDB2,GENE33,RAMP3,GENE27,GENE95,VWF,EPHB4,PECAM1,BACE2,GENE64,GENE55,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial cells,13. Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,1,1,1,1
341,341,341,341,341,1,Lung,0.75,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar Epithelial Cells I & II,CL:0002062,Alveolar Type II Cells,CL:0002063,Alveolar type 2 cells,14. Alveolar Type II Cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 2 cell,0,0,3,0
342,342,342,342,342,1,Lung,0.75,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775,Neutrophils,CL:0000775,Neutrophils,15. Neutrophils,CL:0000775,CL:0000775,neutrophil,neutrophil,neutrophil,neutrophil,0,0,0,0
343,343,343,343,343,1,Lung,0.75,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084,T Cells,CL:0000084,T cells,16. T Cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,3,3,3,3
344,344,344,344,344,1,Lung,0.75,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T Lymphocytes/Memory T Cells,CL:0000910,Cytotoxic T Cells,CL:0000910,Cytotoxic T cells,17. Cytotoxic T Cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,cytotoxic T cell,cytotoxic t cell,-1,-1,-1,-1
345,345,345,345,345,1,Lung,0.75,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,Natural Killer Cells,CL:0000623,Natural Killer Cells,CL:0000623,Natural Killer cells,18. Natural Killer Cells,CL:0000623,CL:0000623,natural killer cell,natural killer cell,natural killer cell,natural killer cell,0,0,0,0
346,346,346,346,346,1,Lung,0.75,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblasts,CL:0000057,Macrophages,CL:0000235,Endothelial cells,19. Fibroblasts,CL:0000115,CL:0000057,endothelial cell,fibroblast,fibroblast,macrophage,-1,-1,-1,-1
347,347,347,347,347,1,Lung,0.75,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Myofibroblasts,CL:0000186,Smooth muscle cells,20. Smooth Muscle Cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,myofibroblast cell,0,0,0,-1
348,348,348,348,348,1,Lung,0.75,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,21. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
349,349,349,349,349,1,Lung,0.75,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,M2 Macrophages,CL:0000890,Macrophages,22. M2 Macrophages,CL:0000235,CL:0000890,macrophage,alternatively activated macrophage,macrophage,alternatively activated macrophage,0,-1,0,-1
350,350,350,350,350,1,Lung,0.75,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,Mast Cells,CL:0000097,mast cells,CL:0000097,Mast cells,23. Mast Cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
351,351,351,351,351,1,Lung,0.75,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,Macrophages,CL:0000235,neutrophils,CL:0000775,Neutrophils,24. Monocytes,CL:0000775,CL:0000576,neutrophil,monocyte,macrophage,neutrophil,-1,1,3,-1
352,352,352,352,352,1,Lung,0.75,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial Cells,CL:0000115,endothelial cells,CL:0000115,Endothelial cells,25. Endothelial Cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
353,353,353,353,353,1,Lung,0.75,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,Club (Clara) Cells,CL:0000158,unknown,CL:0000747,Ciliated cells ,1. Ependymal cells,CL:0000064,CL:0000065,ciliated cell,ependymal cell,club cell,cyanophore,2,-1,-1,-1
354,354,354,354,354,1,Lung,0.75,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,basophils,CL:0000767,Dendritic cells ,2. Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,basophil,0,0,0,-1
355,355,355,355,355,1,Lung,0.75,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,Serous Cells,CL:0000313,club cells,CL:0000158,Club cells ,3. Club cells or Goblet cells,CL:0000158,CL:0002370,club cell,respiratory goblet cell,serous secreting cell,club cell,-1,0,-1,-1
356,356,356,356,356,1,Lung,0.75,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal Cells,CL:0000646,lung epithelial cells,CL:0000082,Epithelial cells ,4. Basal epithelial cells,CL:0000066,CL:0002236,epithelial cell,basal epithelial cell of prostatic duct,basal cell,epithelial cell of lung,17,-1,0,-1
357,357,357,357,357,1,Lung,0.75,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma Cells,CL:0000786,plasma cells,CL:0000786,Plasma cells ,5. Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,plasma cell,0,0,0,0
358,358,358,358,358,1,Lung,0.75,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B Cells,CL:0000236,memory B cells,CL:0000787,B cells ,6. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,memory b cell,0,0,0,-1
359,359,359,359,359,1,Lung,0.75,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Acinar Cells,CL:0000622,secretory epithelial cells,CL:4030006,Salivary gland cells ,7. Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,acinar cell,fallopian tube secretory epithelial cell,-1,-1,-1,-1
360,360,360,360,360,1,Lung,0.75,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages ,8. Monocytes or Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,3,3,3,3
361,361,361,361,361,1,Lung,0.75,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells ,9. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
362,362,362,362,362,1,Lung,0.75,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial cells,CL:0000115,Fibroblasts,CL:0000057,Endothelial cells ,10. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,fibroblast,-1,-1,-1,-1
363,363,363,363,363,1,Lung,0.75,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Epithelial cells,CL:0000066,Epithelial cells,CL:0000066,Epidermal cells ,11. Salivary gland cells,CL:0000362,CL:0009005,epidermal cell,salivary gland cell,epithelial cell,epithelial cell,-1,-1,3,3
364,364,364,364,364,1,Lung,0.75,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Mast cells,CL:0000097,Endothelial cells ,12. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,mast cell,3,3,3,-1
365,365,365,365,365,1,Lung,0.75,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,Fibroblasts,CL:0000057,Smooth muscle cells,CL:0000192,Fibroblasts ,13. Fibroblasts or Stellate cells,CL:0000057,CL:0000632,fibroblast,hepatic stellate cell,fibroblast,smooth muscle cell,-1,-1,-1,-1
366,366,366,366,366,1,Lung,0.75,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic endothelial cells,CL:0002138,Dendritic cells,CL:0000451,Lymphatic endothelial cells ,14. Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,dendritic cell,0,0,0,-1
367,367,367,367,367,1,Lung,0.75,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth muscle cells,CL:0000192,Alveolar type II cells,CL:0002063,Smooth muscle cells ,15. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,pulmonary alveolar type 2 cell,2,2,2,-1
368,368,368,368,368,1,Lung,0.75,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasmacytoid dendritic cells,CL:0000784,Goblet cells,CL:0000160,Plasma cells ,16. Plasmacytoid dendritic cells,CL:0000786,CL:0000784,plasma cell,plasmacytoid dendritic cell,plasmacytoid dendritic cell,goblet cell,-1,0,0,-1
369,369,369,369,369,1,Lung,0.75,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club cells,CL:0000158,T cells,CL:0000084,Club cells ,17. Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,t cell,0,0,0,-1
370,370,370,370,370,1,Lung,0.75,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells ,18. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
371,371,371,371,371,1,Lung,0.75,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,19. Vascular smooth muscle cells,CL:0000192,CL:0000359,smooth muscle cell,vascular associated smooth muscle cell,smooth muscle cell,smooth muscle cell,1,0,1,1
372,372,372,372,372,1,Lung,0.75,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Unknown/Nonspecific,CL:0000747,Fibroblasts,CL:0000057,Neural cells ,20. Neurons,CL:0002319,CL:0000540,neural cell,neuron,cyanophore,fibroblast,9,9,-1,-1
373,373,373,373,373,1,Lung,0.75,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,Smooth muscle cells,CL:0000192,Mesenchymal cells,CL:0008019,Smooth muscle cells ,21. Vascular smooth muscle cells,CL:0000192,CL:0000359,smooth muscle cell,vascular associated smooth muscle cell,smooth muscle cell,mesenchymal cell,-1,-1,-1,11
374,374,374,374,374,1,Lung,0.75,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,Club cells,CL:0000158,Bronchial epithelial cells,CL:0002328,Intestinal cells ,22. Oligodendrocytes or Fibrochondrocytes,CL:0002563,CL:0001019,intestinal epithelial cell,CD115-positive monocyte OR common dendritic progenitor,club cell,bronchial epithelial cell,-1,-1,-1,-1
375,375,375,375,375,1,Lung,0.75,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Unknown/Nonspecific,CL:0000747,Type II alveolar cells,CL:0002063,Smooth muscle cells ,23. Lymphatic endothelial cells,CL:0000192,CL:0002138,smooth muscle cell,endothelial cell of lymphatic vessel,cyanophore,pulmonary alveolar type 2 cell,-1,-1,-1,-1
376,376,376,376,376,1,Lung,0.75,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,Monocytes/Macrophages,CL:0000235,Neutrophils,CL:0000775,Monocytes ,24. Monocytes or Macrophages,CL:0000576,CL:0000235,monocyte,macrophage,macrophage,neutrophil,1,3,3,-1
377,377,377,377,377,1,Lung,0.75,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Secretory cells,CL:0000151,Macrophages,CL:0000235,Salivary gland cells,25. Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,secretory cell,macrophage,-1,-1,-1,-1
378,378,378,378,378,1,Lung,1.0,"ARHGEF26,GENE9,GENE8,GENE68,GENE90,GPRC5A,GENE34,GENE43,LAMA3,EMP2,AGER,GENE87,GENE5,DST,GENE2,LMO7,GENE37,RTKN2,SPOCK2,SCEL",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,Unknown/Nonspecific,CL:0000747,Mast cells,CL:0000097,Keratinocytes,Fibroblast,CL:0000312,CL:0000057,keratinocyte,fibroblast,cyanophore,mast cell,-1,9,-1,-1
