,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2434,2434,2434,Lung,5,1.0,"CTSW,GZMB,CCL5,GNLY,NKG7,GZMA,CD7,PRF1,CST7,CCL4",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,15. Cytotoxic T cells,NK cells/CTLs (Cytotoxic T Lymphocytes),Cytotoxic T cells,Cytotoxic T cells,cytotoxic T cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,-1,-1,-1,-1
2435,2435,2435,Lung,5,1.0,"NAPSA,SFTA3,PEBP4,SFTA2,MUC1,SLC39A8,CYB5A,S100A14,SFTPD,SLC34A2",AT2,type II pneumocyte,CL:0002063,epithelial cell,16. Type II pneumocytes,Type II pneumocytes/Alveolar cells,Type II alveolar cells,Goblet cells,fetal pre-type II pulmonary alveolar epithelial cell,CL:4040003,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,goblet cell,CL:0000160,1,-1,0,-1
2436,2436,2436,Lung,5,1.0,"GNG11,RAMP3,RAMP2,VWF,PECAM1,SPARCL1,CLEC14A,ACKR1,IGFBP7,MGP",EC venous,vein endothelial cell,CL:0002543,endothelial cell,17. Endothelial cells,Smooth Muscle Cells,Endothelial cells,Endothelial cells,smooth muscle cell,CL:0000192,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,3,3,3
2437,2437,2437,Lung,5,1.0,"CCL5,CD2,TRBC2,CXCR4,CD3E,TRAC,CD69,CORO1A,IL32,CD3D",T cell lineage,T cell,CL:0000084,t/nk cell,18. T cells,T cells,T cells,T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
2438,2438,2438,Lung,5,1.0,"IFI27,SOX17,A2M,CRIP2,PECAM1,CLEC14A,TM4SF1,GIMAP7,SPARCL1,CLDN5",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,19. Endothelial cells,Endothelial cells,Endothelial cells,Mesenchymal stem cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,mesenchymal stem cell,CL:0000134,3,3,3,6
2439,2439,2439,Lung,5,1.0,"SPARC,BGN,DCN,IGFBP7,C1S,MGP,COL6A1,CALD1,COL1A2,LUM",Fibroblasts,fibroblast,CL:0000057,fibroblast,20. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
2440,2440,2440,Lung,5,1.0,"CAV1,TSPAN13,AGER,KRT7,ADIRF,SFTA2,FXYD3,CEACAM6,EMP2,HOPX",AT1,type I pneumocyte,CL:0002062,epithelial cell,21. Alveolar epithelial type I cells,Pulmonary epithelial cells,Alveolar Epithelial Cells,Alveolar Type I,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 1 cell,CL:0002062,1,0,1,0
2441,2441,2441,Lung,5,1.0,"SNTN,CD24,RP11-356K23.1,C11orf97,GSTA1,C5orf49,C12orf75,TMEM231,RP11-295M3.4,FAM229B",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,22. Nephron epithelia,Neuronal cells,Ciliated Airway Epithelial Cells,Alveolar Type II,neuronal receptor cell,CL:0000006,epithelial cell of nephron,CL:1000449,ciliated epithelial cell,CL:0000067,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,1,-1
2442,2442,2442,Lung,5,1.0,"ISG20,LTB,TSC22D3,CD79A,IGHA1,MS4A1,IGKC,CD37,CORO1A,IGLC2",B cell lineage,B cell,CL:0000236,b cell,23. B cells,B Cells,B Cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0
2443,2443,2443,Lung,5,1.0,"TACSTD2,CEACAM6,KRT19,WFDC2,PIGR,KRT7,MUC1,BPIFB1,CXCL17,CP",Secretory,secretory cell,CL:0000151,secretory cell,24. Bile duct cells,Mucosal epithelial cells,Mucous/Goblet Cells,Club Cells/Ciliated Cells,epithelial cell,CL:0000066,cholangiocyte,CL:1000488,goblet cell,CL:0000160,club cell,CL:0000158,12,-1,-1,-1
2444,2444,2444,Lung,5,1.0,"S100A9,FCN1,S100A12,AIF1,COTL1,CD14,LST1,FCER1G,S100A8,VCAN",Monocytes,monocyte,CL:0000576,macrophage/monocyte,25. Neutrophils,Monocytes/Macrophages,Alveolar Macrophages,Macrophages,macrophage,CL:0000235,neutrophil,CL:0000775,alveolar macrophage,CL:0000583,macrophage,CL:0000235,2,-1,-1,2
2445,2445,2445,Lung,5,1.0,"SEC11C,PIGR,ZG16B,PIP,CCL28,MARCKSL1,TCN1,SELM,LTF,AZGP1",Submucosal Secretory,,,secretory cell,Paneth cells,Epithelial cells,Serous Cells,Goblet Cells/Club Cells,epithelial cell,CL:0000066,paneth cell,CL:0000510,serous secreting cell,CL:0000313,club cell,CL:0000158,-1,-1,-1,-1
2446,2446,2446,Lung,5,1.0,"AQP1,PECAM1,CLEC14A,IFI27,CDH5,HYAL2,EGFL7,TM4SF1,SPARCL1,CLDN5",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial cells,Endothelial cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
2447,2447,2447,Lung,5,1.0,"SDPR,CCL21,MMRN1,GNG11,PPFIBP1,CLDN5,ECSCR,RAMP2,TM4SF1,IGFBP7",Lymphatic EC mature,,,endothelial cell,Endothelial cells,Endothelial cells,Endothelial Cells,Smooth Muscle Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,smooth muscle cell,CL:0000192,-1,-1,-1,-1
2448,2448,2448,Lung,5,1.0,"SDPR,CLDN5,TIMP3,TFPI,TFF3,CCL21,IGFBP7,TCF4,AKAP12,GNG11",Lymphatic EC differentiating,,,endothelial cell,Endothelial cells,Endothelial cells,Endothelial Cells,Bronchial Epithelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,bronchial epithelial cell,CL:0002328,-1,-1,-1,-1
2449,2449,2449,Lung,5,1.0,"MS4A6A,HLA-DMA,HLA-DQA1,HLA-DRB1,HLA-DPA1,GPR183,CORO1A,ITGB2,HLA-DQB1,HLA-DPB1",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,B cells,B cells,Dendritic Cells,Dendritic Cells,b cell,CL:0000236,b cell,CL:0000236,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,-1,0,0
2450,2450,2450,Lung,5,1.0,"IGFBP5,GPX3,CYR61,TAGLN,PRELP,TPM2,CALD1,CTGF,MT1X,SPARCL1",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,Smooth muscle cells,Smooth muscle cells,Myofibroblasts,Fibroblast,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,fibroblast,CL:0000057,-1,-1,0,-1
2451,2451,2451,Lung,5,1.0,"HPGDS,VWA5A,GATA2,TPSAB1,C1orf186,TPSB2,KIT,MS4A2,CPA3,RGS13",Mast cells,mast cell,CL:0000097,granulocyte,Mast cells,Mast cells,Mast cells,Mast cell,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
2452,2452,2452,Lung,5,1.0,"NEXN,PPP1R14A,SELM,LMOD1,TPM2,DES,PLN,FLNA,IGFBP7,ACTG2",Fibromyocytes,,,muscle cell,Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,Cardiomyocyte,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,fetal cardiomyocyte,CL:0002495,-1,-1,-1,-1
2453,2453,2453,Lung,5,1.0,"COX20,MARCKS,EID1,ARPC1A,HMGN2,TUBB,LSM2,HMGN1,ECSCR,S100A16",Lymphatic EC proliferating,,,endothelial cell,Neurons,Epithelial cells,Basal cells,Endothelial cell,epithelial cell,CL:0000066,neuron,CL:0000540,basal cell,CL:0000646,endothelial cell,CL:0000115,-1,-1,-1,-1
2454,2454,2454,Lung,5,1.0,"ST6GALNAC3,FBXL7,MMRN1,TSHZ2,PPFIBP1,LDB2,SEMA3A,CD36,KALRN,PKHD1L1",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,Immune cell,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,leukocyte,CL:0000738,2,2,2,-1
2455,2455,2455,Lung,5,1.0,"LIMCH1,LMO7,ST6GALNAC5,LAMA3,NCKAP5,RBMS3,KHDRBS2,NTM,EMP2,RAB11FIP1",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,Fibroblasts,Epithelial cells,Mesenchymal stem cells,Smooth muscle cell,epithelial cell,CL:0000066,fibroblast,CL:0000057,mesenchymal stem cell,CL:0000134,smooth muscle cell,CL:0000192,3,9,10,-1
2456,2456,2456,Lung,5,1.0,"ERBB4,ABCA3,SFTPC,AUTS2,MACROD2,ANK3,ZNF385B,SFTPB,LRRK2,PDE4D",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Type II pneumocytes,Alveolar type II cells,Alveolar type II cells,Club cell,pulmonary alveolar type 2 cell,CL:0002063,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,0,-1,0,-1
2457,2457,2457,Lung,5,1.0,"XPR1,TP63,CACHD1,FAF1,EYA2,GLIS3,SSBP2,KRT17,RBMS3,MACROD2",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Epidermal cells,Epithelial cells,Basal cells,Epithelial cell,epithelial cell,CL:0000066,epidermal cell,CL:0000362,basal cell,CL:0000646,epithelial cell,CL:0000066,17,-1,0,17
2458,2458,2458,Lung,5,1.0,"DNAH7,TMEM232,STK33,DNAH12,CDHR3,HYDIN,LRRIQ1,CFAP54,AGBL4,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated cells,Ciliated epithelial cells,Ciliated epithelial cells,Ciliated cell,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,0,1,0,1
2459,2459,2459,Lung,5,1.0,"KIAA1324,MECOM,KIAA1217,ERBB4,SCGB3A2,CDK14,NEDD4L,SFTPB,BMPR1B,MACROD2",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Type II pneumocytes,Alveolar type II cells,Clara cells,Neuroendocrine cell,pulmonary alveolar type 2 cell,CL:0002063,type II pneumocyte differentiation,GO:0060510,club cell,CL:0000158,neuroendocrine cell,CL:0000165,-1,-1,0,-1
2460,2460,2460,Lung,5,1.0,"RALGPS2,ST6GAL1,PDK1,FBXW7,ARHGAP15,DENND5B,PLCG2,MEF2C,CREB3L2,FCHSD2",Immune (B cell),B cell,CL:0000236,b cell,Hematopoietic stem cells,T cells,Epithelial cells and Fibroblasts,epithelial cells,t cell,CL:0000084,hematopoietic stem cell,CL:0000037,subepithelial intestinal fibroblast,CL:4052007,epithelial cell,CL:0000066,-1,5,-1,13
2461,2461,2461,Lung,5,1.0,"PIP4K2A,PARP8,PRKCH,ARHGAP15,B2M,AOAH,KLRD1,CD247,FYN,SKAP1",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,T cells,T cells,Fibroblasts and Lymphocytes,immune cells,t cell,CL:0000084,t cell,CL:0000084,lymphocyte,CL:0000542,leukocyte,CL:0000738,-1,-1,3,4
2462,2462,2462,Lung,5,1.0,"PARP8,SKAP1,SYTL3,PTPRC,FKBP5,THEMIS,FYN,ARHGAP15,ITK,BCL2",Immune (T cell),T cell,CL:0000084,t/nk cell,T cells,T cells,Lymphocytes and Mast cells,immune cells,t cell,CL:0000084,t cell,CL:0000084,mast cell,CL:0000097,leukocyte,CL:0000738,0,0,-1,3
2463,2463,2463,Lung,5,1.0,"PPARG,SLC11A1,MSR1,ZEB2,FMNL2,RNF149,PLXDC2,GPCPD1,TFRC,DOCK8",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Macrophages,Macrophages,Macrophages,immune and epithelial cells,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,epithelial cell,CL:0000066,2,2,2,6
2464,2464,2464,Lung,5,1.0,"FER,IL18R1,TPSAB1,KIT,SYTL3,ARHGAP15,SRGN,TPSB2,SAMSN1,SLC24A3",Immune (mast cell),mast cell,CL:0000097,granulocyte,Mast cells,Mast cells,Mast cells,mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
2465,2465,2465,Lung,5,1.0,"ACTA2,INPP4B,EBF1,LPP,MYH11,PRKG1,CACNA1C,CALD1,TPM1,DMD",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
2466,2466,2466,Lung,5,1.0,"TCF4,EGFL7,PTPRB,EPAS1,PTPRM,ST6GALNAC3,PECAM1,TIMP3,CALCRL,LDB2",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
2467,2467,2467,Lung,5,1.0,"ARHGAP6,LSAMP,LAMA2,RBMS3,PLXDC2,PLEKHH2,PRKG1,SLIT2,RORA,ROBO2",Fibroblast,fibroblast,CL:0000057,fibroblast,Neurons,Neurons,Smooth Muscle cells,neurons,neuron,CL:0000540,neuron,CL:0000540,smooth muscle cell,CL:0000192,neuron,CL:0000540,10,10,-1,10
2468,2468,2468,Lung,5,1.0,"PIK3R5,SRGN,FKBP5,TBXAS1,PLXDC2,SLC8A1,ZEB2,CHST11,CTSB,CD74",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Dendritic cells,Mast cells,Macrophages and Neutrophils,secretory cells,mast cell,CL:0000097,dendritic cell,CL:0000451,neutrophil,CL:0000775,secretory cell,CL:0000151,-1,-1,-1,-1
2469,2469,2469,Lung,5,1.0,"EBF1,GHR,G0S2,LPIN1,PLIN1,FOXO1,PLIN2,ACSL1,ADIPOQ,PPARG",Adipocyte,fat cell,CL:0000136,fat cell,Adipocytes,Adipocytes,Adipocytes,fibroblasts,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,fibroblast,CL:0000057,0,0,0,-1
2470,2470,2470,Lung,5,1.0,"EMP2,PDPN,AGER,HOPX,CAV1",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,1. Alveolar epithelial type I cells,Alveolar epithelial type I cells,Alveolar epithelial type 1 cells,Alveolar epithelial cells,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar epithelial cell,CL:0000322,0,0,0,1
2471,2471,2471,Lung,5,1.0,"NKX2-1,SFTPB,LAMP3,SLC34A2,SFTPC",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,2. Alveolar epithelial type II cells,Alveolar epithelial type II cells,Alveolar epithelial type 2 cells,Type II pneumocytes,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,type II pneumocyte differentiation,GO:0060510,0,0,0,-1
2472,2472,2472,Lung,5,1.0,"CXCR3,CD24,CD1c,CR2,FAS",B cell_memory,memory B cell,CL:0000787,b cell,3. Dendritic cells,B cells,Dendritic cells,Immune cells (specifically dendritic cells and T cells),b cell,CL:0000236,dendritic cell,CL:0000451,dendritic cell,CL:0000451,CD27-negative gamma-delta T cell,CL:0002125,3,-1,-1,-1
2473,2473,2473,Lung,5,1.0,"DNAI2,FAM92B,TUBA1A,DNAH5,CDHR3,FOXJ1,HYDIN,DNAI1",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,4. Ciliated cells,Ciliated cells,Ciliated epithelial cells,Ciliated epithelial cells,ciliated cell,CL:0000064,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,1,1,0,0
2474,2474,2474,Lung,5,1.0,"SCGB3A2,SCGB3A1,SCGB1A1,MUC5B,BPIFA1,CYP2F2,SLPI",Club Epithelial,club cell,CL:0000158,epithelial cell,5. Club cells,Club cells,Secretory club cells,Clara cells,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,0,0,0,0
2475,2475,2475,Lung,5,1.0,"COL1A1,COL1A2,SLIT2,COL18A1,COL6A6,DDR2,FBLN1,COL3A1,IL33,COL6A2,COL5A2,CCN2,COL6A3,COL6A1,NEGR1,IL6,HGF,COL4A1,FN1,IGFBP5,DCN,COL5A1,VIM,IGFBP3,FBN1",Fibroblast,fibroblast,CL:0000057,fibroblast,6. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
2476,2476,2476,Lung,5,1.0,"CCL21,FLT4,PROX1,RELN,LYVE1,MMRN1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,7. Lymphatic endothelial cells,Lymphatic endothelial cells,Lymphatic endothelial cells,Lymphatic endothelial cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,0,0,0,0
2477,2477,2477,Lung,5,1.0,"C1QA,CD36,PTPRC,CPM,LYZ,CD74,MS4A6A,MRC1,SLC11A1,MS4A6A,MS4A4A,MERTK,MSR1,CSF1R,CD163,MR1,CD163,CD68,LYVE1,RBPJ",Macrophage,macrophage,CL:0000235,macrophage/monocyte,8. Macrophages,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
2478,2478,2478,Lung,5,1.0,"CD69,TPSB2,KIT,TPSAB1,FCER1A,HDC",Mast Cell,mast cell,CL:0000097,granulocyte,9. Mast cells,Mast cells,Mast cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
2479,2479,2479,Lung,5,1.0,"CSPG4,PDGFRB,PDGFRB,ACTA2,ANPEP,MYO1B,MCAM,ACTA2,DES",Pericyte,pericyte,CL:0000669,pericyte,10. Myofibroblasts,Pericytes,Smooth muscle cells,Pericytes,pericyte,CL:0000669,myofibroblast cell,CL:0000186,smooth muscle cell,CL:0000192,pericyte,CL:0000669,0,-1,-1,0
2480,2480,2480,Lung,5,1.0,"VCL,ACTA2,ACTG2,TAGLN,ACTN1,GUCY1B3,MYOCD,MYL9,DES,PALLD,GUCY1A3,MYH11,SMTN,CNN1",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,11. Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,Vascular smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,0,0,0,-1
2481,2481,2481,Lung,5,1.0,"CD3E,CD247,IL7R,NKG7,TRBC1,THEMIS,TRAC,CD3G,SKAP1,CD3D,CD96,CD69,PTPRC",T cell,T cell,CL:0000084,t/nk cell,12. T cells,T cells,T cells,T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
2482,2482,2482,Lung,5,1.0,"BACE2,VWF,CD300LG,PTPRB,EPHB4,RAMP3,NOSTRIN,LDB2,PECAM1,CLDN5",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,13. Endothelial cells,Vascular endothelial cells,Endothelial cells,Endothelial cells,endothelial cell of vascular tree,CL:0002139,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,0,1,1,1
2483,2483,2483,Lung,5,1.0,"NAPSA,SFTPA2,SFTPA1,SFTA2,PGC,SFTPB,SFTPD,SLC34A2,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,14. Alveolar epithelial type II cells,Club cells,Alveolar epithelial cells,Alveolar type II cells,club cell,CL:0000158,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,-1,0,1,0
2484,2484,2484,Lung,5,1.0,"FCGR3B,PROK2,S100A12,IL1R2,OLAH,CXCR2,MTND5P32,MMP25,CD177,MGAM",neutrophil,neutrophil,CL:0000775,granulocyte,15. Neutrophils,Granulocytes,Neutrophils,Neutrophils,granulocyte,CL:0000094,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,1,0,0,0
2485,2485,2485,Lung,5,1.0,"CD69,CD2,TRBC2,CD3E,IL32,TRAC,CD3G,CXCR4,CD3D,IL7R","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,16. T cells,T cells,T cells,CD4+ T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,CD4-positive helper T cell,CL:0000492,3,3,3,-1
2486,2486,2486,Lung,5,1.0,"IL32,CCL5,KLRD1,CD3E,CD2,NKG7,GNLY,CD3D,GZMA,CCL4","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. T cells,Natural killer cells,Natural killer T cells,CD8+ T cells,natural killer cell,CL:0000623,t cell,CL:0000084,natural killer cell,CL:0000623,"CD8-positive, alpha-beta T cell",CL:0000625,-1,3,-1,0
2487,2487,2487,Lung,5,1.0,"GZMA,KLRF1,GNLY,PRF1,GZMB,KLRD1,CST7,FGFBP2,CD247,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,18. Natural killer cells,Natural killer cells,Natural killer cells,Natural killer cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
2488,2488,2488,Lung,5,1.0,"SELE,CCL14,EXOC3L2,PLVAP,CYTL1,NEURL1B,ZNF385D,POSTN,RBP5,ADAMTS4",bronchial vessel endothelial cell,,,endothelial cell,19. Endothelial cells,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
2489,2489,2489,Lung,5,1.0,"MYH11,JPH2,FOXC2,ACTG2,HSPB6,CCN5,ADRA2C,DES,CNN1,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,20. Vascular smooth muscle cells,Smooth muscle cells,Smooth muscle cells,Vascular smooth muscle cells,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,0,-1,0,-1
2490,2490,2490,Lung,5,1.0,"DCN,MGP,FBLN1,MFAP4,PLA2G2A,MFAP5,IGFBP6,C1R,SERPINF1,C1S",adventitial cell,adventitial cell,CL:0002503,adventitial cell,21. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
2491,2491,2491,Lung,5,1.0,"APOC1,ACP5,C1QB,C1QA,MRC1,MARCO,FABP4,MS4A7,VSIG4,APOE",macrophage,macrophage,CL:0000235,macrophage/monocyte,22. Adipocytes,Macrophages,Macrophages,Dendritic Cells,macrophage,CL:0000235,adipocyte,CL:0000136,macrophage,CL:0000235,dendritic cell,CL:0000451,0,-1,0,4
2492,2492,2492,Lung,5,1.0,"MS4A2,KIT,CPA3,RHEX,VWA5A,TPSB2,GATA2,HPGDS,CD69,TPSAB1",basophil,basophil,CL:0000767,granulocyte,23. Mast cells,Mast cells,Mast cells,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
2493,2493,2493,Lung,5,1.0,"VCAN,S100A8,COTL1,S100A12,FGL2,FCN1,S100A9,CD300E,VSIR,MNDA",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,24. Myeloid cells,Monocytes,Monocytes,Neutrophils,monocyte,CL:0000576,myeloid cell,CL:0000763,monocyte,CL:0000576,neutrophil,CL:0000775,1,3,1,-1
2494,2494,2494,Lung,5,1.0,"SSTR1,NOS1,PTPRB,GJA5,CXCL12,SERPINE2,NPR3,SOX17,MMRN2,DKK2",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,25. Blood vessel associated cells,Endothelial cells,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,blood vessel endothelial cell,CL:0000071,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,1,3,3
2495,2495,2495,Lung,5,1.0,"TMEM190,TPPP3,CAPS,C1orf194,PIFO,C9orf24,C20orf85,RSPH1,C11orf88,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,1. Ependymal cells,Neurons,Ciliated epithelial cells,Macrophages,neuron,CL:0000540,ependymal cell,CL:0000065,ciliated epithelial cell,CL:0000067,macrophage,CL:0000235,10,-1,1,-1
2496,2496,2496,Lung,5,1.0,"CST7,CD1E,GPR183,CD1C,S100B,PKIB,CLEC10A,FCER1A,FCGR2B,CLEC5A",dendritic cell,dendritic cell,CL:0000451,dendritic cell,2. Dendritic cells,Dendritic cells,Dendritic cells,B cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,b cell,CL:0000236,0,0,0,-1
2497,2497,2497,Lung,5,1.0,"SERPINB3,TSPAN1,BPIFB1,WFDC2,MSMB,SCGB1A1,CP,TFF3,LCN2,SCGB3A1",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,3. Club cells,Lung cells,Secretory cells,Basal Cells,lung goblet cell,CL:1000143,club cell,CL:0000158,secretory cell,CL:0000151,basal cell,CL:0000646,-1,-1,-1,-1
