,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation
427,427,427,427,Lung,1,1.0,"MUC1,PIGR,TACSTD2,KRT19,CEACAM6,CP,KRT7,CXCL17,WFDC2,BPIFB1",Secretory,secretory cell,CL:0000151,secretory cell,Alveolar Epithelial Type 2,"Club, Goblet, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Mucous",Mucous/Goblet,"Club, Alveolar Epithelial Type 2, Basal, Goblet"
428,428,428,428,Lung,1,1.0,"S100A8,AIF1,S100A12,CD14,VCAN,FCER1G,LST1,FCN1,COTL1,S100A9",Monocytes,monocyte,CL:0000576,macrophage/monocyte,Monocyte (specifically Classical and OLR1+ Classical),"Basal, Macrophage, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte",Classical Monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, Macrophage"
429,429,429,429,Lung,1,1.0,"SELM,PIP,TCN1,CCL28,AZGP1,LTF,PIGR,SEC11C,ZG16B,MARCKSL1",Submucosal Secretory,,,secretory cell,Serous,"Serous, Platelet/Megakaryocyte",Serous/Secretory,"Serous, Adventitial Fibroblast, Lymphatic"
430,430,430,430,Lung,1,1.0,"HYAL2,CLEC14A,CDH5,TM4SF1,IFI27,PECAM1,AQP1,CLDN5,EGFL7,SPARCL1",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,"Capillary Aerocyte, Capillary, Capillary Intermediate 1, Platelet/Megakaryocyte","Alveolar Epithelial Type 1, Artery, Capillary, Mesothelial",Capillary Mix,Alveolar Epithelial Type 1
431,431,431,431,Lung,1,1.0,"IGFBP7,CLDN5,CCL21,PPFIBP1,ECSCR,GNG11,TM4SF1,RAMP2,MMRN1,SDPR",Lymphatic EC mature,,,endothelial cell,Lymphatic,"Ciliated, Alveolar Epithelial Type 1, Vein, Lymphatic, Airway Smooth Muscle, Pericyte, Capillary Aerocyte",Lymphatic Mix,Capillary
432,432,432,432,Lung,1,1.0,"IGFBP7,TFF3,AKAP12,CLDN5,GNG11,CCL21,SDPR,TFPI,TIMP3,TCF4",Lymphatic EC differentiating,,,endothelial cell,"Lymphatic, Capillary Aerocyte, Capillary Intermediate 1","Ciliated, Proximal Ciliated, Ionocyte, Neuroendocrine, Lymphatic, Capillary Aerocyte, Capillary",Lymphatic Mix,Adventitial Fibroblast
433,433,433,433,Lung,1,1.0,"GPR183,HLA-DQA1,HLA-DPB1,MS4A6A,HLA-DRB1,HLA-DMA,HLA-DPA1,CORO1A,HLA-DQB1,ITGB2",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,"Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","CD4+ Memory/Effector T, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, Macrophage, Proliferating Macrophage, Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary, Capillary Intermediate 1",Dendritic Mix,Airway Smooth Muscle
434,434,434,434,Lung,1,1.0,"PRELP,IGFBP5,TPM2,CTGF,SPARCL1,TAGLN,CYR61,CALD1,MT1X,GPX3",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,"Myofibroblast, Fibromyocyte, Airway Smooth Muscle, Lymphatic","Lymphatic, Ciliated, Proximal Ciliated, Ionocyte, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, Alveolar Fibroblast",Airway Smooth Muscle Mix,Mesothelial
435,435,435,435,Lung,1,1.0,"TPSB2,MS4A2,GATA2,C1orf186,VWA5A,RGS13,KIT,TPSAB1,HPGDS,CPA3",Mast cells,mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Capillary Intermediate 1, Basophil/Mast 1, Basophil/Mast 2, Platelet/Megakaryocyte",Basophil/Mast,Ciliated
436,436,436,436,Lung,1,1.0,"LMOD1,IGFBP7,DES,NEXN,PLN,SELM,ACTG2,FLNA,PPP1R14A,TPM2",Fibromyocytes,,,muscle cell,"Vascular Smooth Muscle, Airway Smooth Muscle","Airway Smooth Muscle, Ciliated, Proximal Ciliated, Vascular Smooth Muscle, Pericyte, Platelet/Megakaryocyte",Airway Smooth Muscle Mix,Lymphatic
437,437,437,437,Lung,1,1.0,"ARPC1A,EID1,COX20,TUBB,HMGN2,HMGN1,LSM2,MARCKS,ECSCR,S100A16",Lymphatic EC proliferating,,,endothelial cell,"Proliferating Basal, Ionocyte","Differentiating Basal, Proliferating Basal, Ionocyte, Ciliated, Proximal Ciliated, Capillary Intermediate 2, Alveolar Fibroblast, Proliferating NK/T, Proliferating Macrophage",Proliferating Mix,Capillary Aerocyte
438,438,438,438,Lung,1,1.0,"FBXL7,LDB2,PPFIBP1,PKHD1L1,CD36,KALRN,MMRN1,ST6GALNAC3,TSHZ2,SEMA3A",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,"Capillary Aerocyte, Lymphatic, Alveolar Fibroblast, Platelet/Megakaryocyte","Alveolar Epithelial Type 1, Lymphatic, Alveolar Fibroblast, Basophil/Mast 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Platelet/Megakaryocyte, Classical Monocyte, Intermediate Monocyte",Lymphatic Mix,Myofibroblast
439,439,439,439,Lung,1,1.0,"RBMS3,EMP2,LMO7,KHDRBS2,NTM,NCKAP5,RAB11FIP1,LAMA3,LIMCH1,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Platelet/Megakaryocyte","Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary, Capillary Intermediate 1, Platelet/Megakaryocyte, IGSF21+ Dendritic, Basophil/Mast 1, Basophil/Mast 2, Adventitial Fibroblast",Alveolar Epithelial Type 1 Mix,Alveolar Fibroblast
440,440,440,440,Lung,1,1.0,"ABCA3,MACROD2,PDE4D,AUTS2,ERBB4,SFTPC,ANK3,ZNF385B,LRRK2,SFTPB",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Signaling Alveolar Epithelial Type 2,Alveolar Epithelial Type 2,Signaling Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
441,441,441,441,Lung,1,1.0,"XPR1,SSBP2,MACROD2,FAF1,GLIS3,EYA2,KRT17,TP63,RBMS3,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Basal,Platelet/Megakaryocyte,Basal,Goblet
442,442,442,442,Lung,1,1.0,"DNAH12,LRRIQ1,CFAP54,C4orf22,STK33,HYDIN,AGBL4,CDHR3,DNAH7,TMEM232",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated,"Ciliated, Proximal Ciliated",Ciliated,Ciliated
443,443,443,443,Lung,1,1.0,"NEDD4L,ERBB4,KIAA1324,MACROD2,SFTPB,SCGB3A2,BMPR1B,CDK14,KIAA1217,MECOM",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Signaling Alveolar Epithelial Type 2,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,Ciliated
444,444,444,444,Lung,1,1.0,"RALGPS2,DENND5B,ST6GAL1,MEF2C,FCHSD2,FBXW7,PLCG2,ARHGAP15,CREB3L2,PDK1",Immune (B cell),B cell,CL:0000236,b cell,Airway Smooth Muscle,B,Ciliated,Basal
445,445,445,445,Lung,1,1.0,"SKAP1,AOAH,PRKCH,ARHGAP15,FYN,B2M,CD247,KLRD1,PIP4K2A,PARP8",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,CD8+ Memory/Effector T,"CD8+ Memory/Effector T, Natural Killer, CD4+ Memory/Effector T",Natural Killer,CD4+ Memory/Effector T
446,446,446,446,Lung,1,1.0,"SYTL3,THEMIS,BCL2,FYN,ARHGAP15,FKBP5,ITK,PARP8,PTPRC,SKAP1",Immune (T cell),T cell,CL:0000084,t/nk cell,CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Naive T",Natural Killer T,Natural Killer
447,447,447,447,Lung,1,1.0,"ZEB2,SLC11A1,TFRC,MSR1,PPARG,FMNL2,RNF149,PLXDC2,DOCK8,GPCPD1",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Macrophage,"Macrophage, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Macrophage,Basophil/Mast
448,448,448,448,Lung,1,1.0,"TPSAB1,KIT,SLC24A3,SAMSN1,SRGN,ARHGAP15,FER,SYTL3,TPSB2,IL18R1",Immune (mast cell),mast cell,CL:0000097,granulocyte,Basophil/Mast 1,"Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast 2,Vascular Smooth Muscle
449,449,449,449,Lung,1,1.0,"INPP4B,LPP,CALD1,PRKG1,TPM1,MYH11,CACNA1C,EBF1,DMD,ACTA2",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Vascular Smooth Muscle,"Vascular Smooth Muscle, Airway Smooth Muscle, Pericyte, CD4+ Naive T",Vascular Smooth Muscle,CD8+ Naive T
450,450,450,450,Lung,1,1.0,"CALCRL,EGFL7,PECAM1,TCF4,EPAS1,TIMP3,PTPRB,PTPRM,ST6GALNAC3,LDB2",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Capillary,"Artery, Vein, Capillary, Vascular Smooth Muscle, Pericyte",Capillary,Vascular Smooth Muscle
451,451,451,451,Lung,1,1.0,"SLIT2,PLEKHH2,LSAMP,PLXDC2,LAMA2,RORA,RBMS3,PRKG1,ARHGAP6,ROBO2",Fibroblast,fibroblast,CL:0000057,fibroblast,Alveolar Fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast, Artery",Alveolar Fibroblast,Adventitial Fibroblast
452,452,452,452,Lung,1,1.0,"SRGN,PLXDC2,CD74,CHST11,ZEB2,SLC8A1,PIK3R5,CTSB,FKBP5,TBXAS1",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",EREG+ Dendritic,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Dendritic,Macrophage
453,453,453,453,Lung,1,1.0,"ACSL1,PLIN2,G0S2,GHR,PLIN1,LPIN1,FOXO1,ADIPOQ,PPARG,EBF1",Adipocyte,fat cell,CL:0000136,fat cell,Myeloid Dendritic Type 1,"Lipofibroblast, Alveolar Epithelial Type 2, Alveolar Fibroblast",Monocytes,Club
454,454,454,454,Lung,1,1.0,"CAV1,HOPX,AGER,EMP2,PDPN",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Vascular Smooth Muscle, Capillary Aerocyte",Alveolar Epithelial Type 1,"Basal, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2"
455,455,455,455,Lung,1,1.0,"SFTPC,LAMP3,SLC34A2,SFTPB,NKX2-1",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Macrophage, Myeloid Dendritic Type 1",Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Natural Killer"
456,456,456,456,Lung,1,1.0,"CD1c,CD24,CR2,FAS,CXCR3",B cell_memory,memory B cell,CL:0000787,b cell,Natural Killer T,"CD4+ Memory/Effector T, Natural Killer T, Proliferating NK/T, Plasmacytoid Dendritic",T cells,"Natural Killer T, CD4+ Memory/Effector T"
457,457,457,457,Lung,1,1.0,"TUBA1A,FOXJ1,DNAI1,DNAH5,CDHR3,FAM92B,HYDIN,DNAI2",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated,"Ciliated, Proximal Ciliated, Neuroendocrine",Ciliated,Ciliated
458,458,458,458,Lung,1,1.0,"BPIFA1,SLPI,SCGB1A1,SCGB3A2,CYP2F2,SCGB3A1,MUC5B",Club Epithelial,club cell,CL:0000158,epithelial cell,Mucous,"Goblet, Mucous, Serous, Neuroendocrine, Capillary, Capillary Intermediate 1, Natural Killer, Basophil/Mast 1, Platelet/Megakaryocyte, IGSF21+ Dendritic, EREG+ Dendritic",Secretory,"Mucous, Goblet"
459,459,459,459,Lung,1,1.0,"HGF,DDR2,COL5A1,COL6A3,IL33,COL18A1,COL1A1,COL6A2,COL4A1,COL3A1,FBLN1,COL6A6,IL6,SLIT2,COL1A2,COL6A1,DCN,IGFBP3,NEGR1,VIM,CCN2,IGFBP5,FBN1,COL5A2,FN1",Fibroblast,fibroblast,CL:0000057,fibroblast,Adventitial Fibroblast,"Myofibroblast, Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast, Artery, Vein",Fibroblasts,"Alveolar Fibroblast, Adventitial Fibroblast"
460,460,460,460,Lung,1,1.0,"FLT4,RELN,MMRN1,CCL21,LYVE1,PROX1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,Lymphatic,Lymphatic,"Vascular Smooth Muscle, Lymphatic Endothelial"
461,461,461,461,Lung,1,1.0,"LYVE1,SLC11A1,MERTK,C1QA,LYZ,MR1,MS4A6A,MS4A4A,CD36,CD163,MSR1,CPM,CD74,CD163,PTPRC,RBPJ,MRC1,CSF1R,MS4A6A,CD68",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Classical Monocyte,"Macrophage, Dendritic, Monocyte",Monocyte,"Macrophage, Dendritic, Classical Monocyte"
462,462,462,462,Lung,1,1.0,"KIT,FCER1A,CD69,HDC,TPSB2,TPSAB1",Mast Cell,mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,Basophil/Mast,"Basophil/Mast 1, Basophil/Mast 2"
463,463,463,463,Lung,1,1.0,"ANPEP,MYO1B,PDGFRB,ACTA2,DES,MCAM,CSPG4,PDGFRB,ACTA2",Pericyte,pericyte,CL:0000669,pericyte,"Macrophage, Pericyte, Airway Smooth Muscle, Vascular Smooth Muscle","Pericyte, Airway Smooth Muscle, Fibromyocyte",Airway Smooth Muscle,"Fibromyocyte, Vascular Smooth Muscle, Airway Smooth Muscle"
464,464,464,464,Lung,1,1.0,"MYH11,ACTG2,DES,MYOCD,SMTN,TAGLN,VCL,MYL9,GUCY1A3,PALLD,CNN1,ACTA2,GUCY1B3,ACTN1",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Fibromyocyte","Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Fibromyocyte,Vascular Smooth Muscle
465,465,465,465,Lung,1,1.0,"CD3G,CD3D,THEMIS,TRBC1,TRAC,SKAP1,NKG7,CD3E,IL7R,PTPRC,CD247,CD69,CD96",T cell,T cell,CL:0000084,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T",T Cell,"CD4+ Memory/Effector T, CD8+ Memory/Effector T, Natural Killer T"
466,466,466,466,Lung,1,1.0,"VWF,PTPRB,CD300LG,RAMP3,EPHB4,NOSTRIN,BACE2,PECAM1,CLDN5,LDB2",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,Vein,"Vein, Artery, Capillary",Vein,"Endothelial, Fibromyocyte, Platelet/Megakaryocyte"
467,467,467,467,Lung,1,1.0,"SFTPA2,SFTA2,SFTPD,NAPSA,SLC34A2,SFTPA1,MUC1,HOPX,SFTPB,PGC",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2"
468,468,468,468,Lung,1,1.0,"OLAH,S100A12,MTND5P32,MMP25,FCGR3B,CXCR2,CD177,MGAM,PROK2,IL1R2",neutrophil,neutrophil,CL:0000775,granulocyte,OLR1+ Classical Monocyte,"Classical Monocyte, OLR1+ Classical Monocyte",Classical Monocyte,"Classical Monocyte, Ionocyte, Macrophage"
469,469,469,469,Lung,1,1.0,"IL32,CXCR4,CD3E,CD2,TRAC,IL7R,TRBC2,CD3G,CD3D,CD69","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T",T Cell,"CD4+ Memory/Effector T, CD8+ Memory/Effector T"
470,470,470,470,Lung,1,1.0,"CCL5,CD3E,CD2,IL32,CCL4,CD3D,GZMA,GNLY,NKG7,KLRD1","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Naive T, Natural Killer T, CD4+ Memory/Effector T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",T cell,CD8+ Memory/Effector T
471,471,471,471,Lung,1,1.0,"GZMA,CD247,GZMB,PRF1,CST7,FGFBP2,GNLY,KLRF1,KLRD1,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,CD8+ Memory/Effector T
472,472,472,472,Lung,1,1.0,"CYTL1,PLVAP,ADAMTS4,ZNF385D,EXOC3L2,CCL14,POSTN,NEURL1B,RBP5,SELE",bronchial vessel endothelial cell,,,endothelial cell,Bronchial Vessel 1,Bronchial Vessel 1,Bronchial Vessel 1,Adventitial Fibroblast
473,473,473,473,Lung,1,1.0,"FOXC2,ADRA2C,AC100803.2,JPH2,DES,HSPB6,CNN1,MYH11,CCN5,ACTG2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,"Vascular Smooth Muscle, Airway Smooth Muscle",Airway Smooth Muscle,Fibromyocyte,Airway Smooth Muscle
474,474,474,474,Lung,1,1.0,"C1S,C1R,MGP,MFAP5,MFAP4,FBLN1,PLA2G2A,IGFBP6,DCN,SERPINF1",adventitial cell,adventitial cell,CL:0002503,adventitial cell,Adventitial Fibroblast,"Alveolar Fibroblast, Adventitial Fibroblast",Adventitial Fibroblast,Adventitial Fibroblast
475,475,475,475,Lung,1,1.0,"APOC1,C1QA,FABP4,MARCO,APOE,C1QB,VSIG4,ACP5,MS4A7,MRC1",macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophage,"Lipofibroblast, Proliferating Macrophage, Macrophage, Mesothelial",Macrophage,TREM2+ Dendritic
476,476,476,476,Lung,1,1.0,"RHEX,CD69,VWA5A,MS4A2,HPGDS,GATA2,TPSB2,KIT,CPA3,TPSAB1",basophil,basophil,CL:0000767,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,Basophil/Mast 1
477,477,477,477,Lung,1,1.0,"CD300E,S100A8,S100A9,COTL1,VSIR,FCN1,FGL2,VCAN,S100A12,MNDA",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,"Classical Monocyte, Nonclassical Monocyte","EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Classical Monocyte,Proximal Ciliated
478,478,478,478,Lung,1,1.0,"SERPINE2,CXCL12,MMRN2,GJA5,PTPRB,NOS1,SSTR1,DKK2,SOX17,NPR3",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,Artery,"Artery, Bronchial Vessel 2, Adventitial Fibroblast",Artery,Adventitial Fibroblast
479,479,479,479,Lung,1,1.0,"CAPS,RSPH1,C1orf194,TMEM190,TSPAN1,TPPP3,PIFO,C9orf24,C11orf88,C20orf85",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,Ciliated,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,Proliferating Macrophage
480,480,480,480,Lung,1,1.0,"PKIB,CST7,CLEC10A,FCER1A,FCGR2B,GPR183,CLEC5A,CD1C,S100B,CD1E",dendritic cell,dendritic cell,CL:0000451,dendritic cell,"Proliferating NK/T, Natural Killer, Natural Killer T, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, Ciliated, Proximal Ciliated, Goblet",Ciliated,Natural Killer T
481,481,481,481,Lung,1,1.0,"BPIFB1,CP,LCN2,MSMB,SCGB3A1,WFDC2,SERPINB3,SCGB1A1,TSPAN1,TFF3",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,"Goblet, Mucous","Mucous, Goblet",Goblet,"Goblet, Mucous"
482,482,482,482,Lung,1,1.0,"ALDH3A1,KRT17,KRT19,PERP,KRT5,IGFBP2,MIR205HG,KRT15,S100A2,TACSTD2",basal cell,basal cell,CL:0000646,stem cell,"Basal, Proximal Basal, Differentiating Basal, Proliferating Basal","Basal, Proximal Basal, Differentiating Basal, Proliferating Basal",Basal,Basal
483,483,483,483,Lung,1,1.0,"CD79A,IGHG2,IGHA2,TNFRSF17,IGHG3,IGHG4,MZB1,SPAG4,JCHAIN,DERL3",plasma cell,plasma cell,CL:0000786,b cell,"Plasma, B","B, Plasma",Plasma,B
484,484,484,484,Lung,1,1.0,"BLK,VPREB3,MS4A1,LINC01781,CD19,IGHM,CD79A,TNFRSF13C,PAX5,TNFRSF13B",b cell,B cell,CL:0000236,b cell,B,B,B,B
485,485,485,485,Lung,1,1.0,"PRB3,PRR4,LPO,SLC5A1,LINC01829,C6orf58,ANO1,TTYH1,PRB1,TCN1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,Serous,Serous,Serous,Serous
486,486,486,486,Lung,1,1.0,"FCGR3A,MS4A6A,RNASE6,AIF1,CSF1R,CD163,HCLS1,LST1,MAFB,FGL2",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,"Macrophage, Myeloid Dendritic Type 2, Classical Monocyte","Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Nonclassical Monocyte, Intermediate Monocyte, Natural Killer, Proliferating NK/T, Macrophage, Proliferating Macrophage",Macrophage,"Macrophage, Dendritic"
487,487,487,487,Lung,1,1.0,"TIMP3,FCN3,RAMP2,CALCRL,CLDN5,FAM107A,LRRC32,VWF,MT1M,SLC6A4",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,"Capillary, Capillary Intermediate 1, Capillary Intermediate 2, Vein","Vein, Capillary, Capillary Intermediate 1, Capillary Aerocyte",Capillary,Capillary
488,488,488,488,Lung,1,1.0,"EMCN,HPGD,IL1RL1,CA4,RAMP2,SPARCL1,TIMP3,EDNRB,CLDN5,GNG11",capillary aerocyte,,,epithelial cell,"Capillary Aerocyte, Capillary Intermediate 1, Capillary Intermediate 2, Basophil/Mast 1, Basophil/Mast 2","Capillary Aerocyte, Capillary Intermediate 1, Capillary, Basophil/Mast 1, Basophil/Mast 2",Capillary Aerocyte,Alveolar Epithelial Type 1
489,489,489,489,Lung,1,1.0,"ITLN2,SCEL,RTKN2,NCKAP5,UPK3B,MYRF,MS4A15,PKDCC,ST6GALNAC5,NTM",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Mesothelial",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
490,490,490,490,Lung,1,1.0,"VWF,LIFR,SPARCL1,RAMP3,ACKR1,PRSS23,CLU,TIMP3,C7,IGFBP7",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,Vein,"Vein, Signaling Alveolar Epithelial Type 2, Bronchial Vessel 1 & Airway Smooth Muscle",Vein,"Vein, Capillary, Fibromyocyte, Alveolar Fibroblast, Vascular Smooth Muscle, Adventitial Fibroblast, Lung Microvascular Endothelial"
491,491,491,491,Lung,1,1.0,"C1S,DCN,LUM,ADH1B,FBLN1,MFAP4,C7,PTGDS,RARRES2,MGP",alveolar fibroblast,,,fibroblast,Adventitial Fibroblast,"Basal, Adventitial Fibroblast & Alveolar Fibroblast",Adventitial Fibroblast,"Alveolar Fibroblast, Adventitial Fibroblast, Basal, Capillary"
492,492,492,492,Lung,1,1.0,"GPR182,SEMA3D,CCL21,HOXD9,FOXC2,SCN3B,PROX1,RELN,MMRN1,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,Lymphatic,Lymphatic,"Lymphatic, Vascular Smooth Muscle, Lymphatic Endothelial"
493,493,493,493,Lung,1,1.0,"LMOD1,PLN,CNN1,ACTG2,DES,PPP1R14A,MYH11,PLAC9,CRYAB,CARMN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,Airway Smooth Muscle,Airway Smooth Muscle & Fibromyocyte,Airway Smooth Muscle,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte"
494,494,494,494,Lung,1,1.0,"AL357143.1,LAMP5,MZB1,LILRA4,SPIB,PLD4,FAM129C,SCT,CLEC4C,AL139020.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Plasmacytoid Dendritic,"Myofibroblast, Plasma, Plasmacytoid Dendritic & Nonclassical Monocyte",Plasmacytoid Dendritic,"Plasmacytoid Dendritic, Club"
495,495,495,495,Lung,1,1.0,"NEDD4L,GPRC5A,FOLR1,SFTPB,ELF3,PIGR,SCGB3A2,CEACAM6,CYP2B7P,WFDC2",club cell,club cell,CL:0000158,epithelial cell,Alveolar Epithelial Type 1,Alveolar Epithelial Type 1 & Club,Alveolar Epithelial Type 1,"Plasmacytoid Dendritic, Pulmonary Endothelial"
496,496,496,496,Lung,1,1.0,"SPARCL1,NPDC1,C7,LIFR,PLVAP,CLDN5,VWF,CLU,IGFBP7,ACKR1",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,Bronchial Vessel 1,"Bronchial Vessel 1, Vein, Artery & Capillary",Vein,"Alveolar Fibroblast, Pericyte, Vascular Smooth Muscle, Myofibroblast"
497,497,497,497,Lung,1,1.0,"BGN,CCN5,COX4I2,MYH11,GJA4,PRELP,PDGFRB,LMOD1,C2orf40,PPP1R14A",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,Vascular Smooth Muscle,"Vascular Smooth Muscle, Myofibroblast, Pericyte & Airway Smooth Muscle",Pericyte,Unknown
498,498,498,498,Lung,1,1.0,"LINC01902,MKRN9P,KCTD8,PLPPR4,AC005821.1,LRRC38,RSPO1,GPR1,SYT4,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,Neuroendocrine,Neuroendocrine,Neuroendocrine,"Pericyte, Artery, Vascular Smooth Muscle"
